subject	stream	weight_type	number	weight	x0_type
29	single	data	5	0.6042944785276073	specific
29	single	data	6	0.6228571428571429	specific
29	single	data	7	0.6144200626959248	specific
29	single	data	8	0.6498516320474778	specific
29	single	data	9	0.7112462006079028	specific
29	single	model	1	0.42154898095563353	specific
29	single	model	2	0.45513098425824655	specific
29	single	model	3	0.4896890612367685	specific
29	single	model	4	0.4934742211847415	specific
29	single	model	5	0.5812007486036809	specific
29	single	model	6	0.6256571412766795	specific
29	single	model	7	0.6432965914030218	specific
29	single	model	8	0.6690048727815984	specific
29	single	model	9	0.6853254815686862	specific
29	single	model_k1	1	0.4139136441602852	specific
29	single	model_k1	2	0.46289201224787296	specific
29	single	model_k1	3	0.5018379457960112	specific
29	single	model_k1	4	0.5130057488931062	specific
29	single	model_k1	5	0.5716354269501992	specific
29	single	model_k1	6	0.6089004175815592	specific
29	single	model_k1	7	0.6315173947421998	specific
29	single	model_k1	8	0.6654254593962067	specific
29	single	model_k1	9	0.695490510185179	specific
29	single	model_mean	1	0.38241877323746404	specific
29	single	model_mean	2	0.42130958652679695	specific
29	single	model_mean	3	0.4572003093193726	specific
29	single	model_mean	4	0.4624677559580464	specific
29	single	model_mean	5	0.5368519679163061	specific
29	single	model_mean	6	0.5811140280453448	specific
29	single	model_mean	7	0.601919096526365	specific
29	single	model_mean	8	0.6308133487514688	specific
29	single	model_mean	9	0.6540548520696233	specific
30	dual	data	1	0.4090909090909091	specific
30	dual	data	2	0.4074074074074074	specific
30	dual	data	3	0.46596858638743455	specific
30	dual	data	4	0.4169278996865204	specific
30	dual	data	5	0.49719101123595505	specific
30	dual	data	6	0.4792332268370607	specific
30	dual	data	7	0.5196374622356495	specific
30	dual	data	8	0.5792682926829268	specific
30	dual	data	9	0.7138643067846607	specific
30	dual	model	1	0.40117115171063694	specific
30	dual	model	2	0.4368543462193529	specific
30	dual	model	3	0.42959153824338153	specific
30	dual	model	4	0.46514903995854706	specific
30	dual	model	5	0.4762241468130571	specific
30	dual	model	6	0.47618994077471144	specific
30	dual	model	7	0.5106419516447668	specific
30	dual	model	8	0.592326654654341	specific
30	dual	model	9	0.7095076380334236	specific
30	dual	model_k1	1	0.3656159659822164	specific
30	dual	model_k1	2	0.386047610081654	specific
30	dual	model_k1	3	0.40263480982242555	specific
30	dual	model_k1	4	0.46192692919453754	specific
30	dual	model_k1	5	0.5060930899281392	specific
30	dual	model_k1	6	0.5477765431729704	specific
30	dual	model_k1	7	0.58178881004053	specific
30	dual	model_k1	8	0.5978577587161767	specific
30	dual	model_k1	9	0.6514956638227689	specific
30	dual	model_mean	1	0.3827830499107589	specific
30	dual	model_mean	2	0.4123654425141336	specific
30	dual	model_mean	3	0.4221028024182555	specific
30	dual	model_mean	4	0.46529567112981957	specific
30	dual	model_mean	5	0.4842365707597619	specific
30	dual	model_mean	6	0.5100365684344473	specific
30	dual	model_mean	7	0.5497786911287661	specific
30	dual	model_mean	8	0.6010572588357098	specific
30	dual	model_mean	9	0.6715947931166055	specific
30	single	data	1	0.3409090909090909	specific
30	single	data	2	0.3888888888888889	specific
30	single	data	3	0.4319371727748691	specific
30	single	data	4	0.4106583072100313	specific
30	single	data	5	0.5056179775280899	specific
30	single	data	6	0.5431309904153354	specific
30	single	data	7	0.5468277945619335	specific
30	single	data	8	0.6646341463414634	specific
30	single	data	9	0.6607669616519174	specific
30	single	model	1	0.3342073536656941	specific
30	single	model	2	0.37172759937125155	specific
30	single	model	3	0.4273237436053973	specific
30	single	model	4	0.4344884753230516	specific
30	single	model	5	0.5058684981090954	specific
30	single	model	6	0.5411438311996265	specific
30	single	model	7	0.5856870360114365	specific
30	single	model	8	0.6230549416303098	specific
30	single	model	9	0.656799387088622	specific
30	single	model_k1	1	0.3346736295326144	specific
30	single	model_k1	2	0.3804847960283837	specific
30	single	model_k1	3	0.44156527816332697	specific
30	single	model_k1	4	0.4511998931447577	specific
30	single	model_k1	5	0.5114467679353869	specific
30	single	model_k1	6	0.5315988342946214	specific
30	single	model_k1	7	0.5800471432745882	specific
30	single	model_k1	8	0.6234573589993516	specific
30	single	model_k1	9	0.6658008732413269	specific
30	single	model_mean	1	0.3655214069211625	specific
30	single	model_mean	2	0.41033568821749306	specific
30	single	model_mean	3	0.4718959763435197	specific
30	single	model_mean	4	0.4799571968567866	specific
30	single	model_mean	5	0.5528974026270248	specific
30	single	model_mean	6	0.5793282758045376	specific
30	single	model_mean	7	0.6279559456334706	specific
30	single	model_mean	8	0.6674004160124554	specific
30	single	model_mean	9	0.7050468160517963	specific
31	dual	data	1	0.3902439024390244	specific
31	dual	data	2	0.43564356435643564	specific
31	dual	data	3	0.42201834862385323	specific
31	dual	data	4	0.39655172413793105	specific
31	dual	data	5	0.46875	specific
31	dual	data	6	0.5013477088948787	specific
31	dual	data	7	0.5714285714285714	specific
31	dual	data	8	0.6012084592145015	specific
31	dual	data	9	0.7111801242236024	specific
31	dual	model	1	0.3900213546347779	specific
31	dual	model	2	0.4344027431871052	specific
31	dual	model	3	0.40211429719286695	specific
31	dual	model	4	0.41896034011638544	specific
31	dual	model	5	0.46741431448454857	specific
31	dual	model	6	0.5040564825235896	specific
31	dual	model	7	0.565760944986908	specific
31	dual	model	8	0.6018551307442308	specific
31	dual	model	9	0.7122716654610711	specific
31	dual	model_k1	1	0.34837706665474627	specific
31	dual	model_k1	2	0.41660629821430295	specific
31	dual	model_k1	3	0.4015503053013311	specific
31	dual	model_k1	4	0.44392889012124653	specific
31	dual	model_k1	5	0.5073380260289185	specific
31	dual	model_k1	6	0.5433461703648856	specific
31	dual	model_k1	7	0.5928116565902558	specific
31	dual	model_k1	8	0.5862324818603911	specific
31	dual	model_k1	9	0.646738451383773	specific
31	dual	model_mean	1	0.36086117947848756	specific
31	dual	model_mean	2	0.43021840345379514	specific
31	dual	model_mean	3	0.4187670011352944	specific
31	dual	model_mean	4	0.44355377460620593	specific
31	dual	model_mean	5	0.48629172527017994	specific
31	dual	model_mean	6	0.5153711110306559	specific
31	dual	model_mean	7	0.5725622965298718	specific
31	dual	model_mean	8	0.5899911059443087	specific
31	dual	model_mean	9	0.6754283845295121	specific
31	single	data	1	0.3871951219512195	specific
31	single	data	2	0.40264026402640263	specific
31	single	data	3	0.44036697247706424	specific
31	single	data	4	0.4367816091954023	specific
31	single	data	5	0.528125	specific
31	single	data	6	0.5929919137466307	specific
31	single	data	7	0.5942857142857143	specific
31	single	data	8	0.6253776435045317	specific
31	single	data	9	0.65527950310559	specific
31	single	model	1	0.36286192158468533	specific
31	single	model	2	0.4109501743367908	specific
31	single	model	3	0.43038863223496127	specific
31	single	model	4	0.4363663032783215	specific
31	single	model	5	0.5306024272848429	specific
31	single	model	6	0.5874555284194164	specific
31	single	model	7	0.5955802226420693	specific
31	single	model	8	0.6280621731182673	specific
31	single	model	9	0.6297182543093981	specific
31	single	model_k1	1	0.3480518370213029	specific
31	single	model_k1	2	0.41280418098792765	specific
31	single	model_k1	3	0.44814399772676566	specific
31	single	model_k1	4	0.46640016053651584	specific
31	single	model_k1	5	0.5324813435819065	specific
31	single	model_k1	6	0.5575232130245276	specific
31	single	model_k1	7	0.5719253116532023	specific
31	single	model_k1	8	0.6233557287391892	specific
31	single	model_k1	9	0.6384473898010862	specific
31	single	model_mean	1	0.3925694170393286	specific
31	single	model_mean	2	0.45209099038781253	specific
31	single	model_mean	3	0.47976619321594305	specific
31	single	model_mean	4	0.49767772204495125	specific
31	single	model_mean	5	0.5766801208181611	specific
31	single	model_mean	6	0.607924394621805	specific
31	single	model_mean	7	0.6208533705924661	specific
31	single	model_mean	8	0.6632773016245667	specific
31	single	model_mean	9	0.6730854632704063	specific
32	dual	data	1	0.3074626865671642	specific
32	dual	data	2	0.40061162079510704	specific
32	dual	data	3	0.4415954415954416	specific
32	dual	data	4	0.46607669616519176	specific
32	dual	data	5	0.45987654320987653	specific
32	dual	data	6	0.546875	specific
32	dual	data	7	0.593167701863354	specific
32	dual	data	8	0.6172106824925816	specific
32	dual	data	9	0.6666666666666666	specific
32	dual	model	1	0.30260265988597823	specific
32	dual	model	2	0.41149717410522235	specific
32	dual	model	3	0.43427940525753733	specific
32	dual	model	4	0.467524726140981	specific
32	dual	model	5	0.45992240579269333	specific
32	dual	model	6	0.5536401424394203	specific
32	dual	model	7	0.578283009507527	specific
32	dual	model	8	0.629224309793237	specific
32	dual	model	9	0.662927979940318	specific
32	dual	model_k1	1	0.2967302836919814	specific
32	dual	model_k1	2	0.39833999293071387	specific
32	dual	model_k1	3	0.42946054047816207	specific
32	dual	model_k1	4	0.4751572103931438	specific
32	dual	model_k1	5	0.47583084957048016	specific
32	dual	model_k1	6	0.5651374483698282	specific
32	dual	model_k1	7	0.5852662774661069	specific
32	dual	model_k1	8	0.6303262477969945	specific
32	dual	model_k1	9	0.6453054134866028	specific
32	dual	model_mean	1	0.35924667499282636	specific
32	dual	model_mean	2	0.4519797750477334	specific
32	dual	model_mean	3	0.4581214273487423	specific
32	dual	model_mean	4	0.4730997770140448	specific
32	dual	model_mean	5	0.4469001460953892	specific
32	dual	model_mean	6	0.5214755983082207	specific
32	dual	model_mean	7	0.5391884530934506	specific
32	dual	model_mean	8	0.5924977959181801	specific
32	dual	model_mean	9	0.6542471133784642	specific
32	single	data	1	0.40298507462686567	specific
32	single	data	2	0.4434250764525994	specific
32	single	data	3	0.5213675213675214	specific
32	single	data	4	0.4896755162241888	specific
32	single	data	5	0.5864197530864198	specific
32	single	data	6	0.58125	specific
32	single	data	7	0.6118012422360248	specific
32	single	data	8	0.712166172106825	specific
32	single	data	9	0.8057971014492754	specific
32	single	model	1	0.3929482350037162	specific
32	single	model	2	0.4362295205625095	specific
32	single	model	3	0.5417211508849645	specific
32	single	model	4	0.4953812040823519	specific
32	single	model	5	0.5794327824269786	specific
32	single	model	6	0.5683725930880326	specific
32	single	model	7	0.6327542785475508	specific
32	single	model	8	0.7227500564254614	specific
32	single	model	9	0.7875104780190335	specific
32	single	model_k1	1	0.3937509374601152	specific
32	single	model_k1	2	0.42314182262858885	specific
32	single	model_k1	3	0.5208105040819476	specific
32	single	model_k1	4	0.47014674979934634	specific
32	single	model_k1	5	0.5746489295740722	specific
32	single	model_k1	6	0.580754375085536	specific
32	single	model_k1	7	0.6425019693982166	specific
32	single	model_k1	8	0.7179979967732185	specific
32	single	model_k1	9	0.7716985935611254	specific
32	single	model_mean	1	0.3891293678508527	specific
32	single	model_mean	2	0.40605080811253136	specific
32	single	model_mean	3	0.4812456933501115	specific
32	single	model_mean	4	0.44079492397112763	specific
32	single	model_mean	5	0.5420125843691889	specific
32	single	model_mean	6	0.5575688713138295	specific
32	single	model_mean	7	0.6095806358857068	specific
32	single	model_mean	8	0.6715954701075472	specific
32	single	model_mean	9	0.7139322151608863	specific
